,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,_product_websites,store,websites,commercant,,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
Activé,LRE-MIE-004,,Miel de fleurs sauvages des côteaux basques Bio,0,0,pièce,6.40 €,Le pot de 250g,0.250,1,6.40 €,6.4 €/pièce,5,0.20,4.85 €,LRE17-mieldefleurssauvagesdesct.jpg,LRE17-mieldefleurssauvagesdesct.jpg,LRE17-mieldefleurssauvagesdesct.jpg,Miel de fleurs sauvages des côteaux basques Bio,Miel de fleurs sauvages des côteaux basques Bio,Miel de fleurs sauvages des côteaux basques Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Miel Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Miel Bio,,,,L'abeille bleue,,France,,AB,Cuvée d'été,,,,0.250,,Miel de fleurs sauvages des côteaux basques Bio - Au Pas De Courses,Miel de fleurs sauvages des côteaux basques Bio - La Récolte - Le pot de 250g - Cuvée d'été,,,
Activé,LRE-EPI-111,,Chocolat 85% de Madagascar Bio,0,0,pièce,5.50 €,La plaquette de 85g,0.085,1,5.50 €,5.5 €/pièce,5,0.20,4.17 €,LRE17-chocolat85%demadagascarbi.jpg,LRE17-chocolat85%demadagascarbi.jpg,LRE17-chocolat85%demadagascarbi.jpg,Chocolat 85% de Madagascar Bio,Chocolat 85% de Madagascar Bio,Chocolat 85% de Madagascar Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Chocolat Robert,,,,AB,,,,,0.085,,Chocolat 85% de Madagascar Bio - Au Pas De Courses,Chocolat 85% de Madagascar Bio - La Récolte - La plaquette de 85g - ,,,
Activé,LRE-EPI-112,,Chocolat au lait Equateur,0,0,pièce,3.95 €,La plaquette de 100g,0.100,1,3.95 €,3.95 €/pièce,5,0.20,3.00 €,LRE17-chocolataulaitequateur.jpg,LRE17-chocolataulaitequateur.jpg,LRE17-chocolataulaitequateur.jpg,Chocolat au lait Equateur,Chocolat au lait Equateur,Chocolat au lait Equateur,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Chocolat au lait Equateur - Au Pas De Courses,Chocolat au lait Equateur - La Récolte - La plaquette de 100g - ,,,
Activé,LRE-EPI-113,,Chocolat Noir Equateur,0,0,pièce,2.95 €,La plaquette de 100g,0.100,1,2.95 €,2.95 €/pièce,5,0.20,2.24 €,LRE17-chocolatnoirequateur.jpg,LRE17-chocolatnoirequateur.jpg,LRE17-chocolatnoirequateur.jpg,Chocolat Noir Equateur,Chocolat Noir Equateur,Chocolat Noir Equateur,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Chocolat Noir Equateur - Au Pas De Courses,Chocolat Noir Equateur - La Récolte - La plaquette de 100g - ,,,
Activé,LRE-EPI-114,,Mélange d'épices Guacamole Bio 'Un diner à Mexico',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-mlangedpicesguacamolebiou.jpg,LRE17-mlangedpicesguacamolebiou.jpg,LRE17-mlangedpicesguacamolebiou.jpg,Mélange d'épices Guacamole Bio 'Un diner à Mexico',Mélange d'épices Guacamole Bio 'Un diner à Mexico',Mélange d'épices Guacamole Bio 'Un diner à Mexico',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Mélange d'épices Guacamole Bio 'Un diner à Mexico' - Au Pas De Courses,Mélange d'épices Guacamole Bio 'Un diner à Mexico' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-EPI-115,,Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-mlangedpicescolombodepoul.jpg,LRE17-mlangedpicescolombodepoul.jpg,LRE17-mlangedpicescolombodepoul.jpg,Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France',Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France',Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France' - Au Pas De Courses,Mélange d'épices Colombo de poulet Bio 'Un diner à Fort de France' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-EPI-116,,Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-mlangedpicespouletaucitro.jpg,LRE17-mlangedpicespouletaucitro.jpg,LRE17-mlangedpicespouletaucitro.jpg,Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos',Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos',Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos' - Au Pas De Courses,Mélange d'épices Poulet au citron et épices Chich Taouk Bio 'Un diner à Byblos' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-EPI-117,,Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-malangedpicespoulettofuau.jpg,LRE17-malangedpicespoulettofuau.jpg,LRE17-malangedpicespoulettofuau.jpg,Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech',Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech',Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech' - Au Pas De Courses,Malange d'épices Poulet/Tofu aux olives et épices orientales Bio 'Un diner à Marrakech' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-EPI-118,,Mélange d'épices Curry de légumes Bio 'Un diner à Bombay',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-mlangedpicescurrydelgumes.jpg,LRE17-mlangedpicescurrydelgumes.jpg,LRE17-mlangedpicescurrydelgumes.jpg,Mélange d'épices Curry de légumes Bio 'Un diner à Bombay',Mélange d'épices Curry de légumes Bio 'Un diner à Bombay',Mélange d'épices Curry de légumes Bio 'Un diner à Bombay',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Mélange d'épices Curry de légumes Bio 'Un diner à Bombay' - Au Pas De Courses,Mélange d'épices Curry de légumes Bio 'Un diner à Bombay' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-EPI-119,,Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai',0,0,pièce,2.93 €,Le sachet de 8g,0.008,1,2.93 €,2.93 €/pièce,5,0.20,2.22 €,LRE17-mlangedpicesboeuftofuauxo.jpg,LRE17-mlangedpicesboeuftofuauxo.jpg,LRE17-mlangedpicesboeuftofuauxo.jpg,Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai',Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai',Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai',apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Epices Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Epices Bio,,,,Terra Madre,,,,AB,,,,,0.008,,Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai' - Au Pas De Courses,Mélange d'épices Boeuf/Tofu aux oignons et épices Bio 'Un diner à Shanghai' - La Récolte - Le sachet de 8g - ,,,
Activé,LRE-INF-001,,Tisane 'Un chat dans la gorge' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisaneunchatdanslagorgebi.jpg,LRE17-tisaneunchatdanslagorgebi.jpg,LRE17-tisaneunchatdanslagorgebi.jpg,Tisane 'Un chat dans la gorge' Bio,Tisane 'Un chat dans la gorge' Bio,Tisane 'Un chat dans la gorge' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Sauge, thym, mauve, bourrache, menthe verte, sarriette",,,,0.020,,Tisane 'Un chat dans la gorge' Bio - Au Pas De Courses,"Tisane 'Un chat dans la gorge' Bio - La Récolte - Le sachet de 20g - Sauge, thym, mauve, bourrache, menthe verte, sarriette",,,
Activé,LRE-INF-002,,Tisane 'Ca coule de source' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisanecacouledesourcebio.jpg,LRE17-tisanecacouledesourcebio.jpg,LRE17-tisanecacouledesourcebio.jpg,Tisane 'Ca coule de source' Bio,Tisane 'Ca coule de source' Bio,Tisane 'Ca coule de source' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Bourrache, reine des prés, cassis, frêne, sureau, bruyère, mélisse, romarin",,,,0.020,,Tisane 'Ca coule de source' Bio - Au Pas De Courses,"Tisane 'Ca coule de source' Bio - La Récolte - Le sachet de 20g - Bourrache, reine des prés, cassis, frêne, sureau, bruyère, mélisse, romarin",,,
Activé,LRE-INF-003,,Tisane 'La marchande de sable' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisanelamarchandedesableb.jpg,LRE17-tisanelamarchandedesableb.jpg,LRE17-tisanelamarchandedesableb.jpg,Tisane 'La marchande de sable' Bio,Tisane 'La marchande de sable' Bio,Tisane 'La marchande de sable' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Aubépine, mauve, bleuet, tilleul, mélisse, camomille romaine, pensée sauvage, verveine, passiflore",,,,0.020,,Tisane 'La marchande de sable' Bio - Au Pas De Courses,"Tisane 'La marchande de sable' Bio - La Récolte - Le sachet de 20g - Aubépine, mauve, bleuet, tilleul, mélisse, camomille romaine, pensée sauvage, verveine, pas",,,
Activé,LRE-INF-004,,Tisane 'Lou Ptchoun' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisanelouptchounbio.jpg,LRE17-tisanelouptchounbio.jpg,LRE17-tisanelouptchounbio.jpg,Tisane 'Lou Ptchoun' Bio,Tisane 'Lou Ptchoun' Bio,Tisane 'Lou Ptchoun' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Coquelicot, tilleul, camomille matricaire et romaine, pensée sauvage, calendula, verveine, bleuet, passiflore, mélisse",,,,0.020,,Tisane 'Lou Ptchoun' Bio - Au Pas De Courses,"Tisane 'Lou Ptchoun' Bio - La Récolte - Le sachet de 20g - Coquelicot, tilleul, camomille matricaire et romaine, pensée sauvage, calendula, verveine, bleuet, pa",,,
Activé,LRE-INF-005,,Tisane 'Zeste de douceur' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisanezestededouceurbio.jpg,LRE17-tisanezestededouceurbio.jpg,LRE17-tisanezestededouceurbio.jpg,Tisane 'Zeste de douceur' Bio,Tisane 'Zeste de douceur' Bio,Tisane 'Zeste de douceur' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Menthe bergamote, thym, citron, mélisse, fenouil, citron, bleuet",,,,0.020,,Tisane 'Zeste de douceur' Bio - Au Pas De Courses,"Tisane 'Zeste de douceur' Bio - La Récolte - Le sachet de 20g - Menthe bergamote, thym, citron, mélisse, fenouil, citron, bleuet",,,
Activé,LRE-INF-006,,Tisane 'Shéhérazade' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisaneshhrazadebio.jpg,LRE17-tisaneshhrazadebio.jpg,LRE17-tisaneshhrazadebio.jpg,Tisane 'Shéhérazade' Bio,Tisane 'Shéhérazade' Bio,Tisane 'Shéhérazade' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"Menthe verte, menthe povrée, thym, agastache, basilic sacré",,,,0.020,,Tisane 'Shéhérazade' Bio - Au Pas De Courses,"Tisane 'Shéhérazade' Bio - La Récolte - Le sachet de 20g - Menthe verte, menthe povrée, thym, agastache, basilic sacré",,,
Activé,LRE-INF-007,,Tisane 'Flexion...extension' Bio,0,0,pièce,6.90 €,Le sachet de 20g,0.020,1,6.90 €,6.9 €/pièce,5,0.20,5.23 €,LRE17-tisaneflexion...extension.jpg,LRE17-tisaneflexion...extension.jpg,LRE17-tisaneflexion...extension.jpg,Tisane 'Flexion...extension' Bio,Tisane 'Flexion...extension' Bio,Tisane 'Flexion...extension' Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Clémence herbes et sens,,,,AB,"mauve, reine des prés, cassis, ortie, frêne, sureau, camomille, persil, romarin",,,,0.020,,Tisane 'Flexion...extension' Bio - Au Pas De Courses,"Tisane 'Flexion...extension' Bio - La Récolte - Le sachet de 20g - mauve, reine des prés, cassis, ortie, frêne, sureau, camomille, persil, romarin",,,
Activé,LRE-INF-008,,Thé vert Earl Grey Bergamote Bio,0,0,pièce,7.10 €,Le sachet de 100g,0.100,1,7.10 €,7.1 €/pièce,5,0.20,5.38 €,LRE17-thvertearlgreybergamotebi.jpg,LRE17-thvertearlgreybergamotebi.jpg,LRE17-thvertearlgreybergamotebi.jpg,Thé vert Earl Grey Bergamote Bio,Thé vert Earl Grey Bergamote Bio,Thé vert Earl Grey Bergamote Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Thé vert Earl Grey Bergamote Bio - Au Pas De Courses,Thé vert Earl Grey Bergamote Bio - La Récolte - Le sachet de 100g - ,,,
Activé,LRE-INF-009,,Thé vert Chun Mee Nature Bio,0,0,pièce,6.10 €,Le sachet de 100g,0.100,1,6.10 €,6.1 €/pièce,5,0.20,4.63 €,LRE17-thvertchunmeenaturebio.jpg,LRE17-thvertchunmeenaturebio.jpg,LRE17-thvertchunmeenaturebio.jpg,Thé vert Chun Mee Nature Bio,Thé vert Chun Mee Nature Bio,Thé vert Chun Mee Nature Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Thé vert Chun Mee Nature Bio - Au Pas De Courses,Thé vert Chun Mee Nature Bio - La Récolte - Le sachet de 100g - ,,,
Activé,LRE-INF-010,,Thé noir gout russe au 4 agrumes Bio,0,0,pièce,5.60 €,Le sachet de 100g,0.100,1,5.60 €,5.6 €/pièce,5,0.20,4.25 €,LRE17-thnoirgoutrusseau4agrumes.jpg,LRE17-thnoirgoutrusseau4agrumes.jpg,LRE17-thnoirgoutrusseau4agrumes.jpg,Thé noir gout russe au 4 agrumes Bio,Thé noir gout russe au 4 agrumes Bio,Thé noir gout russe au 4 agrumes Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Thé noir gout russe au 4 agrumes Bio - Au Pas De Courses,Thé noir gout russe au 4 agrumes Bio - La Récolte - Le sachet de 100g - ,,,
Activé,LRE-INF-011,,Thé Noir Earl Grey à la Bergamote Bio,0,0,pièce,5.60 €,Le sachet de 100g,0.100,1,5.60 €,5.6 €/pièce,5,0.20,4.25 €,LRE17-thnoirearlgreylabergamote.jpg,LRE17-thnoirearlgreylabergamote.jpg,LRE17-thnoirearlgreylabergamote.jpg,Thé Noir Earl Grey à la Bergamote Bio,Thé Noir Earl Grey à la Bergamote Bio,Thé Noir Earl Grey à la Bergamote Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Thé Noir Earl Grey à la Bergamote Bio - Au Pas De Courses,Thé Noir Earl Grey à la Bergamote Bio - La Récolte - Le sachet de 100g - ,,,
Activé,LRE-INF-012,,"Thé vert Mang't à la mangue, bleuet et souci Bio",0,0,pièce,6.80 €,Le sachet de 100g,0.100,1,6.80 €,6.8 €/pièce,5,0.20,5.16 €,"LRE17-thvertmangtlamangue,bleue.jpg","LRE17-thvertmangtlamangue,bleue.jpg","LRE17-thvertmangtlamangue,bleue.jpg","Thé vert Mang't à la mangue, bleuet et souci Bio","Thé vert Mang't à la mangue, bleuet et souci Bio","Thé vert Mang't à la mangue, bleuet et souci Bio",apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,"Thé vert Mang't à la mangue, bleuet et souci Bio - Au Pas De Courses","Thé vert Mang't à la mangue, bleuet et souci Bio - La Récolte - Le sachet de 100g - ",,,
Activé,LRE-INF-013,,Thé Breakfast Inde Bio,0,0,pièce,5.15 €,Le sachet de 100g,0.100,1,5.15 €,5.15 €/pièce,5,0.20,3.91 €,LRE17-thbreakfastindebio.jpg,LRE17-thbreakfastindebio.jpg,LRE17-thbreakfastindebio.jpg,Thé Breakfast Inde Bio,Thé Breakfast Inde Bio,Thé Breakfast Inde Bio,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Infusions Bio,,,Oui,Primeur/La Récolte/Infusions Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Infusions Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.100,,Thé Breakfast Inde Bio - Au Pas De Courses,Thé Breakfast Inde Bio - La Récolte - Le sachet de 100g - ,,,
Activé,LRE-COL-005,,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense,0,0,pièce,8.50 €,Le sachet de 180g,0.180,1,8.50 €,8.5 €/pièce,5,0.20,6.45 €,LRE17-oeufschocolatnoirfourrspr.jpg,LRE17-oeufschocolatnoirfourrspr.jpg,LRE17-oeufschocolatnoirfourrspr.jpg,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Andines,,,Commerce Equitable,AB,,,,,0.180,,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense - Au Pas De Courses,Oeufs chocolat noir fourrés praliné noisettes ou intérieur ganache intense - La Récolte - Le sachet de 180g - ,,,
Activé,LRE-COL-006,,P'tite friture chocolat au lait,0,0,pièce,6.95 €,Le sachet de 150g environ,0.150,1,6.95 €,6.95 €/pièce,5,0.20,5.27 €,LRE17-ptitefriturechocolataulai.jpg,LRE17-ptitefriturechocolataulai.jpg,LRE17-ptitefriturechocolataulai.jpg,P'tite friture chocolat au lait,P'tite friture chocolat au lait,P'tite friture chocolat au lait,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Andines,,Equateur,Commerce Equitable,AB,,,,,0.150,,P'tite friture chocolat au lait - Au Pas De Courses,P'tite friture chocolat au lait - La Récolte - Le sachet de 150g environ - ,,,
Activé,LRE-COL-007,,P'tite friture chocolat noir,0,0,pièce,6.95 €,Le sachet de 150g environ,0.150,1,6.95 €,6.95 €/pièce,5,0.20,5.27 €,LRE17-ptitefriturechocolatnoir.jpg,LRE17-ptitefriturechocolatnoir.jpg,LRE17-ptitefriturechocolatnoir.jpg,P'tite friture chocolat noir,P'tite friture chocolat noir,P'tite friture chocolat noir,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Epicerie Bio,Chocolat Bio,,Oui,Primeur/La Récolte/Epicerie Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Epicerie Bio/Chocolat Bio,,,,Andines,,Equateur,Commerce Equitable,AB,,,,,0.150,,P'tite friture chocolat noir - Au Pas De Courses,P'tite friture chocolat noir - La Récolte - Le sachet de 150g environ - ,,,
